seq_id	gene	len	gc	gc3	z_gc	z_gc3	codon_dist	kmer_js	n_flags
lcl|VWYP01010350.1_cds_NXR74763.1_4382	Ttll4	3201	0.520462	0.611059	-0.0328389	0.0154491	3.61601	0.0240124	0
lcl|VWYP01024541.1_cds_NXR80381.1_10634	Hmgxb3	3945	0.518631	0.579468	-0.055311	-0.169857	3.58451	0.0240072	0
lcl|VWYP01023116.1_cds_NXR79725.1_9865	Sfmbt2	2577	0.522313	0.606519	-0.0101214	-0.0111816	3.21282	0.0239954	0
lcl|VWYP01008546.1_cds_NXR74008.1_3504	Mtcl1	4428	0.532069	0.625339	0.109615	0.0992124	4.01379	0.023988	0
lcl|VWYP01019655.1_cds_NXR78477.1_8468	Supt6h	5175	0.52	0.632464	-0.0385091	0.141006	3.92099	0.0239724	0
lcl|VWYP01003538.1_cds_NXR72144.1_1383	Map4k5	2544	0.494104	0.575472	-0.356333	-0.193296	3.48996	0.0239693	0
lcl|VWYP01015578.1_cds_NXR76736.1_6523	Abl1	3462	0.563836	0.674177	0.499495	0.385685	3.84237	0.0239609	0
lcl|VWYP01012710.1_cds_NXR75610.1_5289	Ube4a	3228	0.531599	0.699814	0.103847	0.536066	4.15454	0.0239273	0
lcl|VWYP01031399.1_cds_NXR83132.1_13698	Kank1	4011	0.521566	0.575916	-0.0192894	-0.190692	3.79025	0.0239067	0
lcl|VWYP01007360.1_cds_NXR73522.1_2969	Setd5	4482	0.5473	0.569612	0.296547	-0.22767	4.81354	0.023883	0
lcl|VWYP01005623.1_cds_NXR73040.1_2398	Epg5	4929	0.497667	0.56969	-0.312604	-0.227212	3.8666	0.0238738	0
lcl|VWYP01027854.1_cds_NXR81769.1_12172	Unc5c	2724	0.54442	0.653084	0.2612	0.261959	3.67801	0.023873	0
lcl|VWYP01001572.1_cds_PYCJOC_R08259_632		3585	0.540586	0.639331	0.214145	0.181286	3.6686	0.0238424	0
lcl|VWYP01025897.1_cds_NXR80945.1_11237	Fer1l4_2	3042	0.501972	0.589744	-0.259769	-0.10958	3.5879	0.0238411	0
lcl|VWYP01018267.1_cds_NXR77946.1_7864	Lrp5	4650	0.495269	0.533548	-0.342035	-0.439214	3.99552	0.0238324	0
lcl|VWYP01001852.1_cds_NXR71561.1_731	Sec31a	3699	0.556367	0.630981	0.407827	0.132307	4.01128	0.0238216	0
lcl|VWYP01015959.1_cds_NXR76899.1_6709	Trerf1	3489	0.505302	0.527085	-0.218899	-0.477124	5.55958	0.0237651	0
lcl|VWYP01029577.1_cds_NXR82418.1_12903	Zdhhc8	2361	0.519271	0.58831	-0.0474562	-0.117992	3.84161	0.0237532	0
lcl|VWYP01033786.1_cds_NXR84071.1_14718	Fndc3b	3621	0.541011	0.600663	0.219361	-0.0455316	3.62672	0.0237258	0
lcl|VWYP01001631.1_cds_PYCJOC_R13259_672		3600	0.497222	0.5675	-0.318066	-0.240059	3.35781	0.023707	0
lcl|VWYP01029801.1_cds_PYCJOC_R12787_12983		4413	0.539891	0.671429	0.205615	0.369566	4.66012	0.0236865	0
lcl|VWYP01005415.1_cds_NXR72931.1_2281	Dis3l	3111	0.552555	0.663452	0.361042	0.322775	3.44601	0.02366	0
lcl|VWYP01023816.1_cds_NXR80057.1_10245	Nid1	3681	0.488183	0.462918	-0.429002	-0.853514	5.17462	0.023657	0
lcl|VWYP01025236.1_cds_NXR80718.1_10985	Cfap70	3222	0.534761	0.626629	0.142654	0.106779	3.2717	0.0236499	0
lcl|VWYP01003840.1_cds_NXR72310.1_1557	Disp2	4173	0.546849	0.698059	0.291011	0.525772	4.07905	0.0236444	0
lcl|VWYP01032106.1_cds_NXR83373.1_13963	Pcnx2	6231	0.468304	0.47376	-0.672979	-0.789917	4.16498	0.0235978	0
lcl|VWYP01008321.1_cds_NXR73940.1_3424	Grin1	2640	0.559848	0.730682	0.45055	0.717131	3.78559	0.0235786	0
lcl|VWYP01034545.1_cds_PYCJOC_R11914_15113		3579	0.480581	0.562448	-0.522303	-0.269692	3.13723	0.0235474	0
lcl|VWYP01009548.1_cds_NXR74390.1_3942	Egf	3765	0.478884	0.473307	-0.54313	-0.792574	4.71475	0.023412	0
lcl|VWYP01018585.1_cds_NXR78111.1_8055	Znf592	3714	0.497038	0.543619	-0.320324	-0.380139	4.32113	0.023407	0
lcl|VWYP01007836.1_cds_NXR73763.1_3228	Mical2	3336	0.476918	0.513489	-0.567259	-0.556875	3.48805	0.0234029	0
lcl|VWYP01033832.1_cds_PYCJOC_R10835_14793		2358	0.50997	0.608917	-0.161608	0.00288456	3.77172	0.0233458	0
lcl|VWYP01022861.1_cds_NXR79682.1_9820	Magi2	3510	0.508547	0.504274	-0.179073	-0.610928	4.60964	0.023233	0
lcl|VWYP01033885.1_cds_NXR84187.1_14850	Myo10_2	6063	0.465611	0.517071	-0.706031	-0.535864	3.40786	0.0232295	0
lcl|VWYP01013870.1_cds_NXR76192.1_5924	Tnks	3567	0.502383	0.486964	-0.254724	-0.712465	5.52882	0.0231803	0
lcl|VWYP01000101.1_cds_NXR71005.1_100	Btbd11	2178	0.519284	0.612948	-0.0472966	0.0265295	3.64839	0.0231482	0
lcl|VWYP01011736.1_cds_NXR75293.1_4932	Ttbk1	3945	0.559189	0.593156	0.442462	-0.089566	4.1977	0.0231467	0
lcl|VWYP01021214.1_cds_NXR79183.1_9252	Jarid2	3660	0.495628	0.552459	-0.337629	-0.328286	3.80614	0.0231466	0
lcl|VWYP01014126.1_cds_NXR76233.1_5972	Xrn2	2793	0.518797	0.599356	-0.0532737	-0.0531982	4.21823	0.0231127	0
lcl|VWYP01002312.1_cds_NXR71729.1_929	Setx	7518	0.464884	0.475658	-0.714953	-0.778784	4.13094	0.0230843	0
lcl|VWYP01008230.1_cds_PYCJOC_R06260_3361		10662	0.567717	0.676702	0.547127	0.400497	3.97049	0.0230729	0
lcl|VWYP01030205.1_cds_NXR82699.1_13208	Sin3b	3408	0.521127	0.65581	-0.0246773	0.277949	3.45076	0.0230671	0
lcl|VWYP01015980.1_cds_NXR76937.1_6737	Pde11a	2460	0.496341	0.587805	-0.328878	-0.120954	3.57717	0.023032	0
lcl|VWYP01035078.1_cds_NXR84552.1_15256	Tenm2_1	4479	0.502344	0.590087	-0.255203	-0.107568	4.27029	0.0230039	0
lcl|VWYP01017663.1_cds_NXR77612.1_7511	Adgrl3_0	3717	0.540221	0.684423	0.209665	0.445786	4.31146	0.0229692	0
lcl|VWYP01015256.1_cds_NXR76640.1_6423	Ptprt	2847	0.547243	0.706006	0.295847	0.572387	3.94135	0.0229478	0
lcl|VWYP01009338.1_cds_NXR74258.1_3791	Dhx9_1	2568	0.5	0.554907	-0.283971	-0.313926	3.86801	0.0229452	0
lcl|VWYP01018297.1_cds_NXR77984.1_7917	Fgfr2	2520	0.527778	0.644048	0.0569511	0.208955	4.07594	0.0229167	0
lcl|VWYP01032720.1_cds_NXR83591.1_14202	Xpo5	3618	0.509397	0.593698	-0.168641	-0.0863868	3.98628	0.0228996	0
lcl|VWYP01030176.1_cds_NXR82660.1_13166	Eif4g3	4857	0.551987	0.609636	0.354071	0.00710206	4.03309	0.0228662	0
lcl|VWYP01030609.1_cds_NXR82869.1_13399	Cacna1b	6558	0.570753	0.772187	0.584388	0.960591	4.6328	0.0228439	0
lcl|VWYP01018614.1_cds_NXR78124.1_8076	Trappc9_1	3057	0.49264	0.533857	-0.374301	-0.437401	3.25581	0.0228402	0
lcl|VWYP01007365.1_cds_NXR73546.1_2975	Adcy8	3726	0.477187	0.533011	-0.563957	-0.442363	3.57385	0.0227327	0
lcl|VWYP01032720.1_cds_NXR83582.1_14193	Ltbp1	5097	0.499313	0.483814	-0.292403	-0.730942	6.20677	0.022666	0
lcl|VWYP01015627.1_cds_NXR76804.1_6603	Gapvd1	2817	0.527157	0.578275	0.0493295	-0.176855	4.30551	0.022651	0
lcl|VWYP01028286.1_cds_NXR81922.1_12338	Myom3	4266	0.515706	0.591421	-0.0912098	-0.0997431	3.36424	0.0226173	0
lcl|VWYP01028261.1_cds_NXR81872.1_12291	Cacna1c_1	3354	0.490161	0.626118	-0.404726	0.103782	3.89105	0.0225703	0
lcl|VWYP01002586.1_cds_NXR71797.1_1001	Nat10	3057	0.537455	0.69578	0.175718	0.512404	3.69918	0.0225644	0
lcl|VWYP01012710.1_cds_NXR75607.1_5292	Usp28	3102	0.512895	0.579304	-0.12571	-0.170819	3.5067	0.0225639	0
lcl|VWYP01022839.1_cds_PYCJOC_R14157_9771		6879	0.467074	0.502399	-0.688075	-0.621927	3.59484	0.0225289	0
lcl|VWYP01020552.1_cds_NXR78835.1_8855	Llgl2	2994	0.527388	0.58517	0.0521646	-0.13641	3.31992	0.0224993	0
lcl|VWYP01008911.1_cds_NXR74168.1_3690	Sec24d	3102	0.539652	0.602515	0.202682	-0.0346682	4.33026	0.0224855	0
lcl|VWYP01028700.1_cds_NXR82043.1_12478	Dhx35	2109	0.503082	0.550498	-0.246145	-0.339789	4.28984	0.0224743	0
lcl|VWYP01020206.1_cds_NXR78692.1_8717	Nup188	5190	0.514066	0.598266	-0.111338	-0.0595919	3.33868	0.0224733	0
lcl|VWYP01007772.1_cds_NXR73683.1_3138	Ano1	2856	0.486345	0.636555	-0.45156	0.165003	3.90349	0.0223582	0
lcl|VWYP01033115.1_cds_NXR83795.1_14426	Grip2	3213	0.54155	0.646125	0.225976	0.221139	3.9386	0.0223539	0
lcl|VWYP01029785.1_cds_NXR82457.1_12941	Atrn	3783	0.50304	0.578906	-0.246661	-0.173153	4.38274	0.0223397	0
lcl|VWYP01008967.1_cds_PYCJOC_R09473_3725		6828	0.505565	0.607206	-0.215671	-0.00715179	4.19248	0.0222955	0
lcl|VWYP01001505.1_cds_NXR71360.1_503	Sema5b	3276	0.515873	0.582418	-0.0891602	-0.152553	4.64685	0.0222717	0
lcl|VWYP01009762.1_cds_NXR74472.1_4033	Nfrkb	3900	0.532051	0.553077	0.109394	-0.324661	4.5872	0.0222635	0
lcl|VWYP01022910.1_cds_NXR79701.1_9849	Otud4	3387	0.503691	0.487157	-0.238671	-0.711333	5.33277	0.0222543	0
lcl|VWYP01007756.1_cds_NXR73654.1_3106	Zmym3	4299	0.539893	0.64201	0.20564	0.197001	3.40233	0.0222109	0
lcl|VWYP01008646.1_cds_NXR74076.1_3578	Pard3	3834	0.492697	0.484351	-0.373602	-0.727792	5.12138	0.0222066	0
lcl|VWYP01004191.1_cds_NXR72429.1_1684	Tsc2	5490	0.559016	0.71694	0.440338	0.636524	4.01408	0.0221849	0
lcl|VWYP01027647.1_cds_NXR81661.1_12041	Dhx36	2823	0.498406	0.605739	-0.303535	-0.0157569	3.25748	0.0220925	0
lcl|VWYP01016645.1_cds_NXR77225.1_7068	Bach2	2472	0.524272	0.59466	0.0139216	-0.0807439	3.90668	0.0220841	0
lcl|VWYP01030205.1_cds_NXR82688.1_13206	Cpamd8	4986	0.527477	0.634777	0.0532569	0.154574	3.6487	0.0220825	0
lcl|VWYP01013763.1_cds_NXR76044.1_5767	Plxna1	5688	0.55661	0.739979	0.410809	0.771666	4.28976	0.0220694	0
lcl|VWYP01003816.1_cds_NXR72249.1_1496	Nav3	6486	0.484582	0.458834	-0.473198	-0.877469	6.1585	0.0220612	0
lcl|VWYP01001506.1_cds_NXR71362.1_510	Kdm5b	4425	0.550508	0.674576	0.335919	0.388026	3.31505	0.0220464	0
lcl|VWYP01020758.1_cds_NXR78992.1_9041	Adgrl2	4449	0.477186	0.525961	-0.56397	-0.483717	3.80847	0.022033	0
lcl|VWYP01008911.1_cds_NXR74167.1_3687	Usp53	3345	0.509417	0.53722	-0.168395	-0.417674	4.02488	0.0219213	0
lcl|VWYP01015839.1_cds_NXR76871.1_6663	Als2	4950	0.489091	0.501212	-0.417858	-0.628889	3.8737	0.0219143	0
lcl|VWYP01013506.1_cds_NXR75969.1_5668	Dgkd_1	3495	0.501288	0.563948	-0.268163	-0.260894	3.32456	0.0218471	0
lcl|VWYP01003840.1_cds_NXR72300.1_1554	Plcb2	3546	0.527073	0.680203	0.0482986	0.421033	3.92295	0.0218458	0
lcl|VWYP01010309.1_cds_NXR74718.1_4326	Pbrm1	3765	0.488446	0.568127	-0.425775	-0.236381	3.9842	0.0218149	0
lcl|VWYP01020673.1_cds_NXR78966.1_9013	Unc13b	4779	0.486085	0.54049	-0.454751	-0.398493	3.23784	0.0218066	0
lcl|VWYP01013506.1_cds_NXR75965.1_5665	Inpp5d	3642	0.5	0.583196	-0.283971	-0.147989	3.38616	0.0218013	0
lcl|VWYP01023767.1_cds_NXR80038.1_10231	Kalrn_1	5046	0.496036	0.583234	-0.332622	-0.147766	3.60443	0.0217684	0
lcl|VWYP01013841.1_cds_NXR76147.1_5880	Ppip5k1	3609	0.511499	0.58271	-0.142843	-0.15084	3.67533	0.0217684	0
lcl|VWYP01029344.1_cds_PYCJOC_R10509_12785		3276	0.490842	0.60989	-0.396368	0.00859197	3.52771	0.0217359	0
lcl|VWYP01031346.1_cds_NXR83073.1_13634	Frem2	5091	0.534381	0.576061	0.13799	-0.189842	4.21319	0.0217063	0
lcl|VWYP01016005.1_cds_NXR76957.1_6769	Sfmbt1	2466	0.513382	0.594891	-0.119733	-0.0793889	3.25071	0.0216872	0
lcl|VWYP01015261.1_cds_NXR76655.1_6457	Ncor1	7422	0.514282	0.493129	-0.108687	-0.676303	5.37808	0.0216456	0
lcl|VWYP01007756.1_cds_NXR73650.1_3095	F8	6279	0.535117	0.632585	0.147023	0.141716	3.30673	0.0216202	0
lcl|VWYP01007772.1_cds_NXR73684.1_3136	Ppfia1	3810	0.507612	0.534646	-0.190548	-0.432773	4.60831	0.0215958	0
lcl|VWYP01034170.1_cds_NXR84221.1_14891	Ank2	8535	0.489748	0.459051	-0.409795	-0.876197	5.25802	0.0215922	0
lcl|VWYP01008531.1_cds_NXR73988.1_3483	Tp53bp2	3129	0.522212	0.540748	-0.011361	-0.39698	5.39657	0.0215872	0
lcl|VWYP01024588.1_cds_NXR80431.1_10667	Clcn1	3009	0.530076	0.608175	0.0851547	-0.00146784	3.00468	0.0215799	0
lcl|VWYP01026217.1_cds_NXR80973.1_11269	Cblb	2937	0.505277	0.484168	-0.219206	-0.728866	5.30241	0.02155	0
lcl|VWYP01020549.1_cds_PYCJOC_R07429_8835		8067	0.473782	0.477873	-0.605747	-0.765791	4.19684	0.0215482	0
lcl|VWYP01014113.1_cds_NXR76223.1_5961	Kdm3b	5151	0.478058	0.434732	-0.553268	-1.01885	5.25012	0.0215324	0
lcl|VWYP01033583.1_cds_NXR84051.1_14700	Nedd4l	2826	0.521231	0.617834	-0.0234009	0.0551897	4.0742	0.021504	0
lcl|VWYP01008978.1_cds_NXR74207.1_3731	Pikfyve	6324	0.484187	0.520398	-0.478046	-0.516349	3.48144	0.0214475	0
lcl|VWYP01011327.1_cds_NXR75096.1_4716	Pcnx4	3549	0.498732	0.566357	-0.299533	-0.246763	3.86724	0.0214202	0
lcl|VWYP01033786.1_cds_NXR84077.1_14720	Tnik_1	4035	0.555638	0.694424	0.39888	0.50445	4.08908	0.0214115	0
lcl|VWYP01027236.1_cds_NXR81521.1_11888	Zcchc2	3186	0.526993	0.525424	0.0473167	-0.486867	4.8406	0.0213978	0
lcl|VWYP01017676.1_cds_NXR77623.1_7524	Pde3b	3246	0.524954	0.560074	0.0222918	-0.283618	3.82293	0.0213639	0
lcl|VWYP01005975.1_cds_PYCJOC_R11121_2472		4257	0.510218	0.522903	-0.158565	-0.501655	4.17448	0.0213628	0
lcl|VWYP01009330.1_cds_NXR74245.1_3766	Epha5	2865	0.50925	0.604188	-0.170445	-0.0248547	3.00482	0.0213499	0
lcl|VWYP01004764.1_cds_NXR72740.1_2051	Nr3c2	2949	0.518142	0.603255	-0.0613125	-0.0303275	4.88591	0.0213452	0
lcl|VWYP01025476.1_cds_PYCJOC_R08108_11082		3159	0.518202	0.553656	-0.0605761	-0.321264	4.56858	0.0213118	0
lcl|VWYP01026937.1_cds_NXR81338.1_11683	Abca9_1	4914	0.525438	0.685592	0.028232	0.452643	3.59694	0.0213089	0
lcl|VWYP01006390.1_cds_NXR73198.1_2589	Atp2c2	2793	0.524526	0.655209	0.017039	0.274423	4.11111	0.0213052	0
lcl|VWYP01024612.1_cds_NXR80448.1_10674	Anapc1	5730	0.540838	0.653403	0.217238	0.26383	3.18724	0.0212947	0
lcl|VWYP01000857.1_cds_NXR71222.1_350	Slc4a4_0	3243	0.520814	0.6642	-0.0285188	0.327163	3.76829	0.0212809	0
lcl|VWYP01003584.1_cds_NXR72177.1_1430	Myo1c	3108	0.519627	0.686293	-0.043087	0.456755	4.18754	0.0212789	0
lcl|VWYP01016868.1_cds_NXR77285.1_7131	Drosha	3966	0.491175	0.504539	-0.392281	-0.609374	4.65125	0.021249	0
lcl|VWYP01027355.1_cds_NXR81586.1_11959	Cmip	2019	0.526003	0.670134	0.0351663	0.36197	3.95099	0.0212367	0
lcl|VWYP01017706.1_cds_NXR77648.1_7559	Rnf123	3927	0.550038	0.686784	0.33015	0.459635	3.27159	0.0212119	0
lcl|VWYP01003320.1_cds_NXR72100.1_1335	Top3b	2586	0.493426	0.542923	-0.364655	-0.384222	3.17423	0.0212091	0
lcl|VWYP01026261.1_cds_NXR81042.1_11344	Ints1	6381	0.550227	0.663846	0.33247	0.325086	3.6149	0.021205	0
lcl|VWYP01000787.1_cds_PYCJOC_R04583_302		3771	0.536993	0.747812	0.170048	0.817612	4.24999	0.0211851	0
lcl|VWYP01008914.1_cds_NXR74178.1_3695	Garem1_0	2631	0.508932	0.568985	-0.174348	-0.231348	3.89755	0.0211472	0
lcl|VWYP01000787.1_cds_NXR71179.1_295	Gemin5	4581	0.513862	0.568435	-0.113841	-0.234574	3.26274	0.0211248	0
lcl|VWYP01027728.1_cds_PYCJOC_R13329_12115		4779	0.499477	0.532329	-0.29039	-0.446364	4.41311	0.0211072	0
lcl|VWYP01007780.1_cds_NXR73705.1_3161	Dpp9	2676	0.530269	0.659193	0.0875234	0.297793	3.38965	0.0211016	0
lcl|VWYP01021178.1_cds_NXR79120.1_9190	Fnip1	3423	0.492258	0.527607	-0.37899	-0.474062	3.75274	0.0210606	0
lcl|VWYP01008447.1_cds_PYCJOC_R04638_3455		4188	0.5351	0.598854	0.146815	-0.0561428	3.41064	0.0209916	0
lcl|VWYP01017318.1_cds_NXR77472.1_7348	Dot1l	5091	0.537615	0.621685	0.177682	0.0777789	4.29951	0.0209895	0
lcl|VWYP01005548.1_cds_NXR72970.1_2317	Mcm3ap	4653	0.494949	0.534494	-0.345963	-0.433664	3.40273	0.020966	0
lcl|VWYP01011724.1_cds_PYCJOC_R02083_4911		7791	0.499551	0.470928	-0.289482	-0.806529	5.31154	0.0209415	0
lcl|VWYP01005556.1_cds_NXR72977.1_2322	Dip2a	4560	0.514474	0.521053	-0.10633	-0.512506	4.30392	0.0208404	0
lcl|VWYP01010239.1_cds_NXR74661.1_4238	Helz	5829	0.498542	0.525476	-0.301865	-0.486562	4.21113	0.0208259	0
lcl|VWYP01017657.1_cds_NXR77601.1_7493	Ube4b	4011	0.510596	0.584144	-0.153925	-0.142428	3.17915	0.0207957	0
lcl|VWYP01014866.1_cds_NXR76529.1_6296	Madd	4947	0.482313	0.488175	-0.501046	-0.705362	4.79989	0.020775	0
lcl|VWYP01016921.1_cds_PYCJOC_R06929_7208		6546	0.483043	0.515582	-0.492086	-0.544598	3.57509	0.020762	0
lcl|VWYP01019727.1_cds_NXR78560.1_8564	Musk	2772	0.522727	0.600649	-0.00504035	-0.0456137	3.65427	0.0206994	0
lcl|VWYP01008447.1_cds_NXR73969.1_3450	Chd4_0	5757	0.501998	0.549244	-0.25945	-0.347144	4.29051	0.0206991	0
lcl|VWYP01033869.1_cds_NXR84181.1_14843	Sh3rf1	2628	0.503425	0.441781	-0.241936	-0.977499	5.76939	0.0206566	0
lcl|VWYP01021677.1_cds_NXR79345.1_9434	Pcdh18	3429	0.496938	0.566054	-0.321551	-0.24854	3.87459	0.0206414	0
lcl|VWYP01018958.1_cds_PYCJOC_R04930_8117		4416	0.541667	0.648777	0.227412	0.236695	4.24369	0.0205918	0
lcl|VWYP01021255.1_cds_NXR79237.1_9309	Otud7a	2793	0.523451	0.604726	0.00384537	-0.0216989	3.31444	0.0204718	0
lcl|VWYP01018261.1_cds_PYCJOC_R09536_7854		5190	0.516378	0.57341	-0.0829623	-0.205392	3.99447	0.0204718	0
lcl|VWYP01022431.1_cds_NXR79515.1_9627	Rab3gap1	2934	0.509543	0.539877	-0.166849	-0.402089	3.73537	0.0203868	0
lcl|VWYP01013774.1_cds_NXR76073.1_5790	Kdm5a	5043	0.540658	0.654762	0.215029	0.271801	3.45146	0.0203514	0
lcl|VWYP01008566.1_cds_NXR74030.1_3528	Ogdh	3060	0.543791	0.64902	0.25348	0.23812	3.51597	0.0203501	0
lcl|VWYP01021758.1_cds_NXR79380.1_9474	Cltc_1	5007	0.488716	0.573397	-0.422461	-0.205468	3.92143	0.0203478	0
lcl|VWYP01025442.1_cds_PYCJOC_R14031_11049		5121	0.476469	0.52314	-0.57277	-0.500265	3.37278	0.0203408	0
lcl|VWYP01014240.1_cds_NXR76288.1_6029	Alk_1	3606	0.530505	0.570715	0.0904198	-0.2212	4.15547	0.0203381	0
lcl|VWYP01019121.1_cds_NXR78321.1_8305	Usp31	3408	0.535505	0.610035	0.151785	0.00944251	4.56875	0.0203305	0
lcl|VWYP01021185.1_cds_PYCJOC_R01712_9197		5262	0.517484	0.657355	-0.0693882	0.287011	3.60279	0.0203209	0
lcl|VWYP01002597.1_cds_NXR71813.1_1022	Pacs2	2658	0.521445	0.626411	-0.0207745	0.105501	3.63466	0.0202925	0
lcl|VWYP01009696.1_cds_NXR74416.1_3978	Dip2b	4632	0.552677	0.627591	0.362539	0.112422	3.5971	0.0202832	0
lcl|VWYP01006895.1_cds_PYCJOC_R13055_2766		3744	0.488248	0.53125	-0.428205	-0.452693	3.84163	0.020278	0
lcl|VWYP01013774.1_cds_NXR76075.1_5796	Ddx11	2640	0.530303	0.642045	0.0879407	0.197206	3.66466	0.0202684	0
lcl|VWYP01025487.1_cds_NXR80820.1_11100	Cep104	2829	0.499823	0.551432	-0.286144	-0.33431	3.92165	0.0202368	0
lcl|VWYP01029069.1_cds_PYCJOC_R08883_12612		5454	0.481848	0.582508	-0.506753	-0.152025	3.86	0.02011	0
lcl|VWYP01013776.1_cds_NXR76079.1_5798	Gtf2ird1	2907	0.53698	0.654283	0.169888	0.268992	3.84196	0.0200701	0
lcl|VWYP01026710.1_cds_NXR81273.1_11576	Wdr59	2931	0.541453	0.640737	0.224786	0.189534	3.33492	0.0200636	0
lcl|VWYP01022019.1_cds_NXR79430.1_9520	Grin2b	4506	0.529294	0.665113	0.0755571	0.332518	3.72229	0.0200349	0
lcl|VWYP01023129.1_cds_NXR79781.1_9942	Farp2	3168	0.513889	0.644886	-0.11351	0.213871	2.9597	0.0200265	0
lcl|VWYP01015534.1_cds_NXR76705.1_6492	Synj1	3612	0.493632	0.462625	-0.362126	-0.855232	4.99733	0.020013	0
lcl|VWYP01023125.1_cds_NXR79754.1_9895	Top3a	3051	0.543756	0.642085	0.253051	0.197441	3.27892	0.0199869	0
lcl|VWYP01014144.1_cds_NXR76257.1_5997	Sall3	3708	0.510787	0.497573	-0.151581	-0.650235	5.43636	0.0199734	0
lcl|VWYP01003819.1_cds_NXR72270.1_1527	Camsap1	4827	0.496582	0.536358	-0.325921	-0.422731	3.76637	0.0199034	0
lcl|VWYP01027486.1_cds_NXR81609.1_11987	Polr1b	3318	0.550332	0.694394	0.333759	0.504274	4.07787	0.0198959	0
lcl|VWYP01004542.1_cds_NXR72642.1_1940	Cep170b	4656	0.512672	0.535438	-0.128446	-0.428127	4.48215	0.0198897	0
lcl|VWYP01004208.1_cds_PYCJOC_R05674_1718		4431	0.502144	0.544347	-0.257658	-0.375869	3.21727	0.0198693	0
lcl|VWYP01023744.1_cds_NXR79997.1_10182	Mcm8	2484	0.527375	0.60628	0.052005	-0.0125835	3.65078	0.0198579	0
lcl|VWYP01020634.1_cds_NXR78949.1_8994	Gbf1	5412	0.500739	0.5449	-0.274901	-0.372625	3.79249	0.0197207	0
lcl|VWYP01019660.1_cds_NXR78537.1_8534	Adamtsl3	5253	0.505997	0.522559	-0.210369	-0.503673	3.9743	0.0196886	0
lcl|VWYP01010644.1_cds_NXR74911.1_4516	Lnx1	2157	0.522949	0.573018	-0.00231573	-0.207691	3.7473	0.0196482	0
lcl|VWYP01032742.1_cds_NXR83641.1_14256	Grm1	3504	0.551941	0.674658	0.353506	0.388507	3.54363	0.0196203	0
lcl|VWYP01010309.1_cds_PYCJOC_R00151_4324		7251	0.53896	0.629706	0.194189	0.124828	4.90945	0.0195617	0
lcl|VWYP01033129.1_cds_NXR83800.1_14431	Epha6	2937	0.519237	0.623085	-0.0478735	0.085991	3.15812	0.019533	0
lcl|VWYP01012036.1_cds_NXR75414.1_5065	Epha4	2868	0.550558	0.697699	0.336532	0.52366	4.14975	0.0195163	0
lcl|VWYP01030563.1_cds_PYCJOC_R07839_13367		4296	0.483007	0.505587	-0.492528	-0.603227	3.86245	0.0194671	0
lcl|VWYP01028261.1_cds_NXR81873.1_12290	Cacna1c_0	2577	0.544043	0.664726	0.256573	0.330248	3.41347	0.0194623	0
lcl|VWYP01019020.1_cds_NXR78259.1_8219	Tanc1	5481	0.495348	0.488232	-0.341066	-0.705027	4.25668	0.0194496	0
lcl|VWYP01026913.1_cds_NXR81301.1_11639	Fhod3	4389	0.495329	0.525632	-0.341299	-0.485647	3.9385	0.0192816	0
lcl|VWYP01008053.1_cds_NXR73799.1_3269	Clasp1_1	4371	0.488218	0.491421	-0.428573	-0.686321	4.85011	0.0192708	0
lcl|VWYP01003819.1_cds_NXR72254.1_1500	Rabgap1	3210	0.493769	0.574766	-0.360445	-0.197438	3.13043	0.0192206	0
lcl|VWYP01015839.1_cds_NXR76876.1_6668	Bmpr2	3075	0.494634	0.530732	-0.349829	-0.455732	4.13692	0.0192109	0
lcl|VWYP01008247.1_cds_PYCJOC_R03743_3400		4314	0.51414	0.579972	-0.110429	-0.1669	3.52713	0.0191579	0
lcl|VWYP01027236.1_cds_NXR81519.1_11889	Phlpp1	3534	0.508772	0.59253	-0.176312	-0.093238	3.34501	0.0190906	0
lcl|VWYP01023755.1_cds_NXR80008.1_10198	Cemip	4062	0.50517	0.602659	-0.220519	-0.0338235	3.28149	0.0190355	0
lcl|VWYP01018560.1_cds_NXR78052.1_8002	Ubr4	11658	0.561208	0.712227	0.467241	0.608878	3.62696	0.0189143	0
lcl|VWYP01004214.1_cds_NXR72457.1_1725	Adamts9	5793	0.546867	0.624547	0.291232	0.0945667	4.17978	0.0188979	0
lcl|VWYP01018958.1_cds_NXR78166.1_8126	Cadn_0	7233	0.490806	0.504355	-0.39681	-0.610453	4.05173	0.0187961	0
lcl|VWYP01014853.1_cds_NXR76508.1_6279	Grm5	3729	0.488871	0.543041	-0.420559	-0.38353	3.22989	0.0187124	0
lcl|VWYP01007756.1_cds_NXR73646.1_3102	Taf1	5715	0.507087	0.562205	-0.196992	-0.271118	3.77769	0.0186741	0
lcl|VWYP01034545.1_cds_NXR84427.1_15110	Cand1_2	3687	0.51885	0.635476	-0.0526232	0.158674	3.44863	0.0186706	0
lcl|VWYP01009940.1_cds_NXR74519.1_4085	Camta1_0	4716	0.511026	0.5757	-0.148648	-0.191959	3.50963	0.0186682	0
lcl|VWYP01022141.1_cds_PYCJOC_R04874_9565		3162	0.531626	0.543643	0.104178	-0.379998	4.51181	0.0186601	0
lcl|VWYP01000619.1_cds_NXR71134.1_247	Znf516	3597	0.530998	0.595496	0.0964705	-0.0758401	3.77758	0.0185039	0
